hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B02395,B02395,2021-01-01T00:09:07.000Z,2021-01-01T00:12:32.000Z,2021-01-01T00:13:40.000Z,2021-01-01T00:30:41.000Z,241,3,3.83,1021,15.36,0.0,0.0,0.0,0.0,"",0.0,13.64,N,N,"",N,N
HV0003,B02395,B02395,2021-01-01T00:26:01.000Z,2021-01-01T00:33:20.000Z,2021-01-01T00:33:54.000Z,2021-01-01T00:45:43.000Z,3,78,2.92,709,11.49,0.0,0.0,0.0,0.0,"",0.0,10.03,N,N,"",N,N
HV0003,B02395,B02395,2021-01-01T00:43:27.000Z,2021-01-01T00:50:16.000Z,2021-01-01T00:50:26.000Z,2021-01-01T01:04:11.000Z,248,169,4.26,825,15.8,0.0,0.0,0.0,0.0,"",0.0,12.48,N,N,"",N,N
HV0003,B02864,B02864,2021-01-01T00:15:51.000Z,2021-01-01T00:18:53.000Z,2021-01-01T00:20:54.000Z,2021-01-01T00:44:42.000Z,112,37,3.38,1428,18.88,0.0,0.57,1.68,0.0,"",0.0,17.69,N,N,"",N,N
HV0003,B02864,B02864,2021-01-01T00:43:30.000Z,2021-01-01T00:49:58.000Z,2021-01-01T00:51:00.000Z,2021-01-01T01:03:37.000Z,36,80,2.48,757,9.67,0.0,0.29,0.86,0.0,"",0.0,11.09,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:09:56.000Z,"",2021-01-01T00:20:00.000Z,2021-01-01T00:33:35.000Z,180,132,5.7,815,21.97,0.0,0.66,1.95,0.0,"",4.92,16.05,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:34:11.000Z,"",2021-01-01T00:46:21.000Z,2021-01-01T00:52:43.000Z,203,218,2.279,382,9.14,0.0,0.27,0.81,0.0,"",0.0,5.73,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:14:42.000Z,"",2021-01-01T00:20:07.000Z,2021-01-01T00:36:26.000Z,68,170,2.019,979,9.28,0.0,0.28,0.82,2.75,"",0.0,31.6,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:39:17.000Z,"",2021-01-01T00:41:52.000Z,2021-01-01T00:45:35.000Z,137,229,1.02,223,6.38,0.0,0.19,0.57,2.75,"",2.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:50:11.000Z,"",2021-01-01T00:52:40.000Z,2021-01-01T01:05:03.000Z,137,112,3.564,743,13.55,4.47,0.54,1.6,2.75,"",0.0,10.18,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:08:56.000Z,"",2021-01-01T00:12:31.000Z,2021-01-01T00:17:40.000Z,82,82,0.966,309,6.5,0.0,0.2,0.58,0.0,"",2.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:16:04.000Z,"",2021-01-01T00:21:13.000Z,2021-01-01T00:26:13.000Z,82,129,0.697,300,7.68,0.0,0.17,0.5,0.0,"",0.0,5.47,N,N,N,N,N
HV0003,B02876,B02876,2021-01-01T00:24:42.000Z,2021-01-01T00:27:49.000Z,2021-01-01T00:29:29.000Z,2021-01-01T00:40:34.000Z,173,56,1.79,665,8.28,0.0,0.25,0.73,0.0,"",0.0,8.06,N,N,"",N,N
HV0003,B02876,B02876,2021-01-01T00:40:44.000Z,2021-01-01T00:43:21.000Z,2021-01-01T00:44:47.000Z,2021-01-01T01:00:12.000Z,56,53,5.74,925,18.16,0.0,0.54,1.61,0.0,"",0.0,14.59,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:14:10.000Z,"",2021-01-01T00:18:59.000Z,2021-01-01T00:35:19.000Z,36,256,3.408,980,15.65,0.0,0.47,1.39,0.0,"",0.0,11.98,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:33:41.000Z,"",2021-01-01T00:38:33.000Z,2021-01-01T01:01:39.000Z,256,48,6.313,1386,24.31,1.08,0.76,2.25,2.75,"",0.0,21.94,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:18:11.000Z,"",2021-01-01T00:21:08.000Z,2021-01-01T00:27:50.000Z,89,188,1.186,402,7.23,0.0,0.22,0.64,0.0,"",0.0,5.47,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01T00:35:54.000Z,2021-01-01T00:37:07.000Z,2021-01-01T00:39:08.000Z,2021-01-01T00:50:18.000Z,17,61,2.27,670,11.9,0.0,0.36,1.06,0.0,"",0.0,10.62,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:48:34.000Z,2021-01-01T00:53:19.000Z,2021-01-01T00:55:19.000Z,2021-01-01T01:33:06.000Z,225,205,10.28,2267,34.67,0.0,1.04,3.08,0.0,"",0.0,32.81,N,N,"",N,N
HV0003,B02871,B02871,2021-01-01T00:30:14.000Z,2021-01-01T00:31:49.000Z,2021-01-01T00:33:43.000Z,2021-01-01T00:47:52.000Z,255,61,3.62,849,16.72,0.0,0.62,1.49,0.0,"",1.88,12.72,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:50:45.000Z,"",2021-01-01T00:53:10.000Z,2021-01-01T01:21:09.000Z,114,21,13.764,1679,37.04,2.5,1.12,3.31,2.75,"",0.0,29.34,N,N,N,N,N
HV0003,B02512,B02512,2021-01-01T00:15:04.000Z,2021-01-01T00:18:08.000Z,2021-01-01T00:18:35.000Z,2021-01-01T00:26:53.000Z,167,42,2.1,498,11.42,0.0,0.34,1.01,0.0,"",0.0,8.63,N,N,"",N,N
HV0003,B02512,B02512,2021-01-01T00:28:47.000Z,2021-01-01T00:33:39.000Z,2021-01-01T00:35:39.000Z,2021-01-01T00:42:59.000Z,116,116,0.43,440,10.81,0.0,0.32,0.96,0.0,"",0.0,9.11,N,N,"",N,N
HV0003,B02512,B02512,2021-01-01T00:39:58.000Z,2021-01-01T00:43:35.000Z,2021-01-01T00:44:54.000Z,2021-01-01T01:15:59.000Z,116,132,19.96,1865,43.65,6.12,1.49,4.42,0.0,"",0.0,39.77,N,N,"",N,N
